   96.000   31.500   40.000    3.335	1
   96.000   31.000   40.000    3.287	1
   96.000   30.500   40.000    3.302	1
   96.000   30.000   40.000    3.484	1
   96.000   29.500   40.000    3.551	1
   96.000   29.000   40.000    3.556	1
   96.000   28.500   40.000    3.634	0
   96.000   28.000   40.000    3.729	0
   96.500   32.500   40.000    3.434	0
   96.500   32.000   40.000    3.403	0
   96.500   31.500   40.000    3.411	1
   96.500   31.000   40.000    3.313	1
   96.500   30.500   40.000    3.264	1
   96.500   30.000   40.000    3.462	1
   96.500   29.500   40.000    3.577	1
   96.500   29.000   40.000    3.600	1
   96.500   28.500   40.000    3.637	0
   96.500   28.000   40.000    3.684	0
   97.000   32.500   40.000    3.452	0
   97.000   32.000   40.000    3.450	0
   97.000   31.500   40.000    3.453	1
   97.000   31.000   40.000    3.400	1
   97.000   30.500   40.000    3.373	1
   97.000   30.000   40.000    3.462	1
   97.000   29.500   40.000    3.603	1
   97.000   29.000   40.000    3.626	0
   97.000   28.500   40.000    3.629	0
   97.000   28.000   40.000    3.641	0
   97.500   32.500   40.000    3.454	0
   97.500   32.000   40.000    3.463	0
   97.500   31.500   40.000    3.472	1
   97.500   31.000   40.000    3.469	1
   97.500   30.500   40.000    3.480	1
   97.500   30.000   40.000    3.406	1
   97.500   29.500   40.000    3.489	1
   97.500   29.000   40.000    3.554	0
   97.500   28.500   40.000    3.586	0
   97.500   28.000   40.000    3.607	0
   98.000   32.500   40.000    3.456	0
   98.000   32.000   40.000    3.464	0
   98.000   31.500   40.000    3.476	1
   98.000   31.000   40.000    3.481	1
   98.000   30.500   40.000    3.480	1
   98.000   30.000   40.000    3.332	1
   98.000   29.500   40.000    3.351	1
   98.000   29.000   40.000    3.473	0
   98.000   28.500   40.000    3.546	0
   98.000   28.000   40.000    3.587	0
   98.500   32.500   40.000    3.458	0
   98.500   32.000   40.000    3.449	0
   98.500   31.500   40.000    3.443	0
   98.500   31.000   40.000    3.429	0
   98.500   30.500   40.000    3.464	1
   98.500   30.000   40.000    3.322	1
   98.500   29.500   40.000    3.327	1
   98.500   29.000   40.000    3.497	0
   98.500   28.500   40.000    3.549	0
   98.500   28.000   40.000    3.579	0
   90.500   32.500   45.000    3.509	0
   90.500   32.000   45.000    3.517	0
   90.500   31.500   45.000    3.529	0
   90.500   31.000   45.000    3.541	0
   90.500   30.500   45.000    3.537	0
   90.500   30.000   45.000    3.520	0
   90.500   29.500   45.000    3.551	0
   90.500   29.000   45.000    3.581	0
   90.500   28.500   45.000    3.641	0
   90.500   28.000   45.000    3.699	0
   91.000   32.500   45.000    3.525	0
   91.000   32.000   45.000    3.536	0
   91.000   31.500   45.000    3.537	0
   91.000   31.000   45.000    3.504	0
   91.000   30.500   45.000    3.437	0
   91.000   30.000   45.000    3.420	1
   91.000   29.500   45.000    3.519	1
   91.000   29.000   45.000    3.572	0
   91.000   28.500   45.000    3.637	0
   91.000   28.000   45.000    3.711	0
   91.500   32.500   45.000    3.544	0
   91.500   32.000   45.000    3.561	0
   91.500   31.500   45.000    3.552	0
   91.500   31.000   45.000    3.471	0
   91.500   30.500   45.000    3.329	1
   91.500   30.000   45.000    3.315	1
   91.500   29.500   45.000    3.505	1
   91.500   29.000   45.000    3.545	0
   91.500   28.500   45.000    3.618	0
   91.500   28.000   45.000    3.728	0
   92.000   32.500   45.000    3.555	0
   92.000   32.000   45.000    3.606	0
   92.000   31.500   45.000    3.609	1
   92.000   31.000   45.000    3.504	1
   92.000   30.500   45.000    3.311	1
   92.000   30.000   45.000    3.278	1
   92.000   29.500   45.000    3.435	1
   92.000   29.000   45.000    3.425	1
   92.000   28.500   45.000    3.554	0
   92.000   28.000   45.000    3.737	0
   92.500   32.500   45.000    3.580	0
   92.500   32.000   45.000    3.673	0
   92.500   31.500   45.000    3.724	1
   92.500   31.000   45.000    3.639	1
   92.500   30.500   45.000    3.475	1
   92.500   30.000   45.000    3.357	1
   92.500   29.500   45.000    3.337	1
   92.500   29.000   45.000    3.314	1
   92.500   28.500   45.000    3.522	0
   92.500   28.000   45.000    3.762	0
   93.000   32.500   45.000    3.570	0
   93.000   32.000   45.000    3.636	1
   93.000   31.500   45.000    3.670	1
   93.000   31.000   45.000    3.548	1
   93.000   30.500   45.000    3.490	1
   93.000   30.000   45.000    3.443	1
   93.000   29.500   45.000    3.364	1
   93.000   29.000   45.000    3.410	1
   93.000   28.500   45.000    3.603	0
   93.000   28.000   45.000    3.817	0
   93.500   32.500   45.000    3.536	0
   93.500   32.000   45.000    3.539	1
   93.500   31.500   45.000    3.550	1
   93.500   31.000   45.000    3.379	1
   93.500   30.500   45.000    3.365	1
   93.500   30.000   45.000    3.488	1
   93.500   29.500   45.000    3.472	1
   93.500   29.000   45.000    3.551	1
   93.500   28.500   45.000    3.698	0
   93.500   28.000   45.000    3.858	0
   94.000   32.500   45.000    3.507	0
   94.000   32.000   45.000    3.461	1
   94.000   31.500   45.000    3.535	1
   94.000   31.000   45.000    3.390	1
   94.000   30.500   45.000    3.289	1
   94.000   30.000   45.000    3.415	1
   94.000   29.500   45.000    3.539	1
   94.000   29.000   45.000    3.642	1
   94.000   28.500   45.000    3.764	0
   94.000   28.000   45.000    3.896	0
   94.500   32.500   45.000    3.396	0
   94.500   32.000   45.000    3.292	1
   94.500   31.500   45.000    3.438	1
   94.500   31.000   45.000    3.493	1
   94.500   30.500   45.000    3.436	1
   94.500   30.000   45.000    3.518	1
   94.500   29.500   45.000    3.636	1
   94.500   29.000   45.000    3.694	1
   94.500   28.500   45.000    3.805	0
   94.500   28.000   45.000    3.942	0
   95.000   32.500   45.000    3.372	0
   95.000   32.000   45.000    3.217	1
   95.000   31.500   45.000    3.347	1
   95.000   31.000   45.000    3.501	1
   95.000   30.500   45.000    3.532	1
   95.000   30.000   45.000    3.638	1
   95.000   29.500   45.000    3.685	1
   95.000   29.000   45.000    3.686	1
   95.000   28.500   45.000    3.817	0
   95.000   28.000   45.000    3.976	0
   95.500   32.500   45.000    3.401	0
   95.500   32.000   45.000    3.262	0
   95.500   31.500   45.000    3.323	1
   95.500   31.000   45.000    3.389	1
   95.500   30.500   45.000    3.445	1
   95.500   30.000   45.000    3.621	1
   95.500   29.500   45.000    3.678	1
   95.500   29.000   45.000    3.669	1
   95.500   28.500   45.000    3.812	0
   95.500   28.000   45.000    3.984	0
   96.000   32.500   45.000    3.435	0
   96.000   32.000   45.000    3.351	0
   96.000   31.500   45.000    3.368	1
   96.000   31.000   45.000    3.335	1
   96.000   30.500   45.000    3.355	1
   96.000   30.000   45.000    3.561	1
   96.000   29.500   45.000    3.636	1
   96.000   29.000   45.000    3.655	1
   96.000   28.500   45.000    3.791	0
   96.000   28.000   45.000    3.946	0
   96.500   32.500   45.000    3.471	0
   96.500   32.000   45.000    3.439	0
   96.500   31.500   45.000    3.444	1
   96.500   31.000   45.000    3.359	1
   96.500   30.500   45.000    3.311	1
   96.500   30.000   45.000    3.535	1
   96.500   29.500   45.000    3.645	1
   96.500   29.000   45.000    3.673	1
   96.500   28.500   45.000    3.762	0
   96.500   28.000   45.000    3.866	0
   97.000   32.500   45.000    3.492	0
   97.000   32.000   45.000    3.489	0
   97.000   31.500   45.000    3.492	1
   97.000   31.000   45.000    3.442	1
   97.000   30.500   45.000    3.410	1
   97.000   30.000   45.000    3.524	1
   97.000   29.500   45.000    3.649	1
   97.000   29.000   45.000    3.674	0
   97.000   28.500   45.000    3.710	0
   97.000   28.000   45.000    3.762	0
   97.500   32.500   45.000    3.499	0
   97.500   32.000   45.000    3.505	0
   97.500   31.500   45.000    3.515	1
   97.500   31.000   45.000    3.513	1
   97.500   30.500   45.000    3.513	1
   97.500   30.000   45.000    3.462	1
   97.500   29.500   45.000    3.530	1
   97.500   29.000   45.000    3.590	0
   97.500   28.500   45.000    3.634	0
   97.500   28.000   45.000    3.669	0
   98.000   32.500   45.000    3.506	0
   98.000   32.000   45.000    3.510	0
   98.000   31.500   45.000    3.519	1
   98.000   31.000   45.000    3.523	1
   98.000   30.500   45.000    3.520	1
   98.000   30.000   45.000    3.401	1
   98.000   29.500   45.000    3.412	1
   98.000   29.000   45.000    3.516	0
   98.000   28.500   45.000    3.582	0
   98.000   28.000   45.000    3.621	0
   98.500   32.500   45.000    3.511	0
   98.500   32.000   45.000    3.502	0
   98.500   31.500   45.000    3.490	0
   98.500   31.000   45.000    3.473	0
   98.500   30.500   45.000    3.501	1
   98.500   30.000   45.000    3.397	1
   98.500   29.500   45.000    3.401	1
   98.500   29.000   45.000    3.538	0
   98.500   28.500   45.000    3.582	0
   98.500   28.000   45.000    3.605	0
   90.500   32.500   50.000    3.596	0
   90.500   32.000   50.000    3.605	0
   90.500   31.500   50.000    3.619	0
   90.500   31.000   50.000    3.630	0
   90.500   30.500   50.000    3.624	0
   90.500   30.000   50.000    3.604	0
   90.500   29.500   50.000    3.632	0
   90.500   29.000   50.000    3.693	0
   90.500   28.500   50.000    3.817	0
   90.500   28.000   50.000    3.934	0
   91.000   32.500   50.000    3.611	0
   91.000   32.000   50.000    3.620	0
   91.000   31.500   50.000    3.623	0
   91.000   31.000   50.000    3.597	0
   91.000   30.500   50.000    3.541	0
   91.000   30.000   50.000    3.522	1
   91.000   29.500   50.000    3.609	1
   91.000   29.000   50.000    3.694	0
   91.000   28.500   50.000    3.823	0
   91.000   28.000   50.000    3.951	0
   91.500   32.500   50.000    3.626	0
   91.500   32.000   50.000    3.642	0
   91.500   31.500   50.000    3.635	0
   91.500   31.000   50.000    3.569	0
   91.500   30.500   50.000    3.453	1
   91.500   30.000   50.000    3.440	1
   91.500   29.500   50.000    3.604	1
   91.500   29.000   50.000    3.689	0
   91.500   28.500   50.000    3.829	0
   91.500   28.000   50.000    3.983	0
   92.000   32.500   50.000    3.636	0
   92.000   32.000   50.000    3.686	0
   92.000   31.500   50.000    3.695	1
   92.000   31.000   50.000    3.607	1
   92.000   30.500   50.000    3.449	1
   92.000   30.000   50.000    3.421	1
   92.000   29.500   50.000    3.558	1
   92.000   29.000   50.000    3.608	1
   92.000   28.500   50.000    3.792	0
   92.000   28.000   50.000    4.003	0
   92.500   32.500   50.000    3.657	0
   92.500   32.000   50.000    3.758	0
   92.500   31.500   50.000    3.820	1
   92.500   31.000   50.000    3.742	1
   92.500   30.500   50.000    3.602	1
   92.500   30.000   50.000    3.502	1
   92.500   29.500   50.000    3.488	1
   92.500   29.000   50.000    3.518	1
   92.500   28.500   50.000    3.760	0
   92.500   28.000   50.000    4.011	0
   93.000   32.500   50.000    3.650	0
   93.000   32.000   50.000    3.737	1
   93.000   31.500   50.000    3.786	1
   93.000   31.000   50.000    3.672	1
   93.000   30.500   50.000    3.622	1
   93.000   30.000   50.000    3.588	1
   93.000   29.500   50.000    3.523	1
   93.000   29.000   50.000    3.595	1
   93.000   28.500   50.000    3.821	0
   93.000   28.000   50.000    4.049	0
   93.500   32.500   50.000    3.615	0
   93.500   32.000   50.000    3.643	1
   93.500   31.500   50.000    3.661	1
   93.500   31.000   50.000    3.511	1
   93.500   30.500   50.000    3.516	1
   93.500   30.000   50.000    3.637	1
   93.500   29.500   50.000    3.631	1
   93.500   29.000   50.000    3.734	1
   93.500   28.500   50.000    3.924	0
   93.500   28.000   50.000    4.109	0
   94.000   32.500   50.000    3.579	0
   94.000   32.000   50.000    3.554	1
   94.000   31.500   50.000    3.614	1
   94.000   31.000   50.000    3.496	1
   94.000   30.500   50.000    3.446	1
   94.000   30.000   50.000    3.576	1
   94.000   29.500   50.000    3.692	1
   94.000   29.000   50.000    3.829	1
   94.000   28.500   50.000    4.009	0
   94.000   28.000   50.000    4.177	0
   94.500   32.500   50.000    3.476	0
   94.500   32.000   50.000    3.399	1
   94.500   31.500   50.000    3.521	1
   94.500   31.000   50.000    3.580	1
   94.500   30.500   50.000    3.560	1
   94.500   30.000   50.000    3.656	1
   94.500   29.500   50.000    3.778	1
   94.500   29.000   50.000    3.884	1
   94.500   28.500   50.000    4.059	0
   94.500   28.000   50.000    4.231	0
   95.000   32.500   50.000    3.448	0
   95.000   32.000   50.000    3.327	1
   95.000   31.500   50.000    3.440	1
   95.000   31.000   50.000    3.588	1
   95.000   30.500   50.000    3.636	1
   95.000   30.000   50.000    3.752	1
   95.000   29.500   50.000    3.819	1
   95.000   29.000   50.000    3.874	1
   95.000   28.500   50.000    4.063	0
   95.000   28.000   50.000    4.253	0
   95.500   32.500   50.000    3.465	0
   95.500   32.000   50.000    3.352	0
   95.500   31.500   50.000    3.405	1
   95.500   31.000   50.000    3.475	1
   95.500   30.500   50.000    3.539	1
   95.500   30.000   50.000    3.718	1
   95.500   29.500   50.000    3.798	1
   95.500   29.000   50.000    3.837	1
   95.500   28.500   50.000    4.031	0
   95.500   28.000   50.000    4.229	0
   96.000   32.500   50.000    3.491	0
   96.000   32.000   50.000    3.421	0
   96.000   31.500   50.000    3.435	1
   96.000   31.000   50.000    3.412	1
   96.000   30.500   50.000    3.435	1
   96.000   30.000   50.000    3.653	1
   96.000   29.500   50.000    3.745	1
   96.000   29.000   50.000    3.792	1
   96.000   28.500   50.000    3.965	0
   96.000   28.000   50.000    4.143	0
   96.500   32.500   50.000    3.524	0
   96.500   32.000   50.000    3.497	0
   96.500   31.500   50.000    3.501	1
   96.500   31.000   50.000    3.428	1
   96.500   30.500   50.000    3.389	1
   96.500   30.000   50.000    3.623	1
   96.500   29.500   50.000    3.735	1
   96.500   29.000   50.000    3.774	1
   96.500   28.500   50.000    3.885	0
   96.500   28.000   50.000    4.007	0
   97.000   32.500   50.000    3.548	0
   97.000   32.000   50.000    3.545	0
   97.000   31.500   50.000    3.550	1
   97.000   31.000   50.000    3.501	1
   97.000   30.500   50.000    3.471	1
   97.000   30.000   50.000    3.603	1
   97.000   29.500   50.000    3.717	1
   97.000   29.000   50.000    3.746	0
   97.000   28.500   50.000    3.797	0
   97.000   28.000   50.000    3.860	0
   97.500   32.500   50.000    3.560	0
   97.500   32.000   50.000    3.567	0
   97.500   31.500   50.000    3.576	1
   97.500   31.000   50.000    3.571	1
   97.500   30.500   50.000    3.567	1
   97.500   30.000   50.000    3.545	1
   97.500   29.500   50.000    3.605	1
   97.500   29.000   50.000    3.660	0
   97.500   28.500   50.000    3.707	0
   97.500   28.000   50.000    3.744	0
   98.000   32.500   50.000    3.574	0
   98.000   32.000   50.000    3.580	0
   98.000   31.500   50.000    3.585	1
   98.000   31.000   50.000    3.586	1
   98.000   30.500   50.000    3.584	1
   98.000   30.000   50.000    3.502	1
   98.000   29.500   50.000    3.514	1
   98.000   29.000   50.000    3.599	0
   98.000   28.500   50.000    3.653	0
   98.000   28.000   50.000    3.682	0
   98.500   32.500   50.000    3.587	0
   98.500   32.000   50.000    3.580	0
   98.500   31.500   50.000    3.566	0
   98.500   31.000   50.000    3.547	0
   98.500   30.500   50.000    3.573	1
   98.500   30.000   50.000    3.506	1
   98.500   29.500   50.000    3.514	1
   98.500   29.000   50.000    3.620	0
   98.500   28.500   50.000    3.649	0
   98.500   28.000   50.000    3.658	0
